iter	Logloss
149	0.04375890038
150	0.04336063581
151	0.04318173051
152	0.0427152732
153	0.04260402484
154	0.04213247891
155	0.04166225892
156	0.04120982801
157	0.04085247977
158	0.0403483727
159	0.04004592923
160	0.03951301231
161	0.03917425697
162	0.03869650722
163	0.03831225891
164	0.03781032036
165	0.03721874715
166	0.03667852555
167	0.03622601134
168	0.03593842159
169	0.0355769479
170	0.03528042007
171	0.03502600444
172	0.034892357
173	0.03455547918
174	0.03420420443
175	0.03393574117
176	0.03364697903
177	0.03326195334
178	0.03305153715
179	0.03282459139
180	0.03271087805
181	0.0325863216
182	0.03226112313
183	0.03196173211
184	0.03162787302
185	0.03128978772
186	0.03115501688
187	0.03105934335
188	0.03092007104
189	0.0306699683
190	0.03042513236
191	0.0302187131
192	0.02990564392
193	0.02955121048
194	0.02943046871
195	0.02937801382
196	0.02911962869
197	0.02895127364
198	0.02876119984
199	0.02849598299
200	0.02821015241
201	0.0278910035
202	0.02768060455
203	0.02758402077
204	0.02734643407
205	0.0271356217
206	0.02702095551
207	0.02678148946
208	0.0265714404
209	0.0263758541
210	0.02611086454
211	0.02587394646
212	0.02558132796
213	0.02538718863
214	0.02514456607
215	0.02498297025
216	0.02480916248
217	0.02475794553
218	0.02456365754
219	0.02438497967
220	0.02420239329
221	0.02396926154
222	0.02392104334
223	0.02381396116
224	0.0236732066
225	0.02354899662
226	0.02338647565
227	0.02322687828
228	0.02315204869
229	0.02300172726
230	0.02292538946
231	0.02282492885
232	0.02267203903
233	0.0225978306
234	0.02244039337
235	0.02228363142
236	0.02210484213
237	0.02197391828
238	0.02182670022
239	0.02171337151
240	0.02162083586
241	0.02147419108
242	0.02139585117
243	0.02127629273
244	0.0211210474
245	0.02091578767
246	0.02078517447
247	0.02059999894
248	0.02047676422
249	0.02032724091
250	0.02020647342
251	0.02008222538
252	0.01996576931
253	0.01978130679
254	0.01966464105
255	0.0195431549
256	0.01942612019
257	0.01927627512
258	0.01916430938
259	0.0190861341
260	0.01896207684
261	0.01890037277
262	0.01879863811
263	0.0186988498
264	0.01857609014
265	0.0184670124
266	0.01835876502
267	0.01820317064
268	0.01808625026
269	0.01800919723
270	0.01792435267
271	0.01783925129
272	0.01775068648
273	0.01763132264
274	0.01753969092
275	0.01747474346
276	0.01740400238
277	0.01730642748
278	0.01723609795
279	0.01712775766
280	0.01704044182
281	0.01693749929
282	0.01685680456
283	0.01672461002
284	0.01663437894
285	0.0165561094
286	0.0164578825
287	0.0163614183
288	0.01626027327
289	0.01617216484
290	0.01609092598
291	0.01601501856
292	0.01592575046
293	0.01587619142
294	0.01581602473
295	0.01576056748
296	0.01566587561
297	0.0155848072
298	0.0155402952
299	0.01544799705
300	0.01537253095
301	0.01531198387
302	0.01522313942
303	0.01516520099
304	0.01508132601
305	0.01500771157
306	0.01495069957
307	0.01488527633
308	0.01480061397
309	0.01470326899
310	0.01463195325
311	0.01456561474
312	0.01449859654
313	0.01440663749
314	0.01433616755
315	0.01426957754
316	0.01420274019
317	0.01415668274
318	0.01408476403
319	0.01401385014
320	0.01396340098
321	0.01391708897
322	0.01383169236
323	0.01376317613
324	0.01369990735
325	0.01366193928
326	0.01360866002
327	0.01356355109
328	0.01350992304
329	0.01345415541
330	0.01339822152
331	0.01332842647
332	0.01327586317
333	0.01322299895
334	0.01317664627
335	0.01310861877
336	0.01305839893
337	0.01299294796
338	0.01293710815
339	0.01289504464
340	0.01284616227
341	0.01280025984
342	0.0127505932
343	0.01268458355
344	0.01262616322
345	0.01257381032
346	0.01252420555
347	0.01248693637
348	0.01241743093
349	0.01237923226
350	0.01234047723
351	0.01229496111
352	0.01223531539
353	0.01218017336
354	0.01212674826
355	0.01207310165
356	0.01204627152
357	0.01199096368
358	0.01193642877
359	0.01188607838
360	0.01184512189
361	0.01180805344
362	0.01176943461
363	0.01171685726
364	0.01166303361
365	0.0116213437
366	0.01156047435
367	0.01152908759
368	0.01148529447
369	0.01145715776
370	0.01139194018
371	0.01135005148
372	0.01132374742
373	0.01129717092
374	0.0112608011
375	0.01120906516
376	0.0111806795
377	0.01112758732
378	0.01107759333
379	0.01104933515
380	0.0110301951
381	0.01098553722
382	0.01093453551
383	0.01090750107
384	0.01084975469
385	0.01080457823
386	0.01077482246
387	0.01074194788
388	0.01069598205
389	0.01065404586
390	0.01061730958
391	0.01057266868
392	0.01053666829
393	0.01049350049
394	0.01044990774
395	0.01042974973
396	0.01039153802
397	0.0103517846
398	0.01030871765
399	0.01028828709
400	0.01024531076
401	0.0102164135
402	0.01018223692
403	0.01016359648
404	0.01011964845
405	0.01007600387
406	0.01004532996
407	0.01001109762
408	0.009975474297
409	0.009943540349
410	0.009925917417
411	0.009889792982
412	0.00986689011
413	0.009831448757
414	0.009804686887
415	0.009771945637
416	0.009748941582
417	0.009724547402
418	0.009689766205
419	0.00965525769
420	0.009628338968
421	0.00959211959
422	0.009559904116
423	0.009536046709
424	0.009506643154
425	0.009481020867
426	0.009451259753
427	0.009412981078
428	0.009388848178
429	0.009370389401
430	0.00935148659
431	0.009311289526
432	0.009274220903
433	0.009238197861
434	0.009208999819
435	0.009174613312
436	0.00914597346
437	0.009121860486
438	0.009097831281
439	0.009079401316
440	0.009056527494
441	0.009025483648
442	0.009000279281
443	0.008972228927
444	0.008935768587
445	0.008902986965
446	0.008879289434
447	0.008862493873
448	0.008845562757
449	0.008809189376
450	0.00878098375
451	0.008753222365
452	0.008726728929
453	0.008696348713
454	0.008664628524
455	0.008628268467
456	0.008613217639
457	0.008598293333
458	0.00856909974
459	0.008530923715
460	0.008514511556
461	0.008491451069
462	0.008472892291
463	0.008450696447
464	0.008433866627
465	0.00840558416
466	0.008381094895
467	0.008353308698
468	0.008329334543
469	0.008304195154
470	0.008276803001
471	0.008253204999
472	0.008227277485
473	0.008203595243
474	0.008179309549
475	0.008155877211
476	0.008143906084
477	0.008123088075
478	0.008100066245
479	0.008077301621
480	0.008061966596
481	0.008039712718
482	0.008019331957
483	0.008008465545
484	0.007996929518
485	0.007972648056
486	0.007954748185
487	0.007933424487
488	0.00790934684
489	0.007884211911
490	0.007859133802
491	0.007836364142
492	0.007816133697
493	0.007791828646
494	0.007770293421
495	0.007760220283
496	0.007739970593
497	0.007715196949
498	0.007698637005
499	0.007675143635
500	0.007655552033
501	0.007634667488
502	0.00761286813
503	0.007603185163
504	0.00758980925
505	0.007569773249
506	0.007551689986
507	0.007530033923
508	0.007511512126
509	0.007488980007
510	0.007466625797
511	0.007451163767
512	0.007428597485
513	0.007410389478
514	0.00739522117
515	0.007376233208
516	0.007360701338
517	0.007351822087
518	0.00732864127
519	0.007307463942
520	0.00729877529
521	0.007278257102
522	0.007266137796
523	0.007247912372
524	0.007227776627
525	0.007213018788
526	0.007201723561
527	0.007184011216
528	0.007166015846
529	0.007150511037
530	0.007130503836
531	0.007110548545
532	0.007093447767
533	0.007079197615
534	0.00705843984
535	0.007041171333
536	0.007019512508
537	0.006999226872
538	0.006980678992
539	0.006963531079
540	0.006950853126
541	0.006934510088
542	0.006920569409
543	0.006910203197
544	0.006899460341
545	0.006887717181
546	0.006875293489
547	0.00686116697
548	0.006839890622
549	0.006823063503
550	0.006812506741
551	0.006796838532
552	0.006781326449
553	0.006764427698
554	0.006753401191
555	0.006738589165
556	0.00672182487
557	0.006710969451
558	0.00669929624
559	0.006688601713
560	0.006668749668
561	0.006651560713
562	0.006639506609
563	0.00662425583
564	0.006605469781
565	0.006590289459
566	0.006569621168
567	0.006559016653
568	0.006544469001
569	0.006526895959
570	0.006509875485
571	0.006499781536
572	0.0064871104
573	0.006474073134
574	0.006455184681
575	0.006439048833
576	0.006427379389
577	0.006414864548
578	0.006405159649
579	0.006389324811
580	0.006379208348
581	0.006361022021
582	0.006346128335
583	0.006336384508
584	0.00632386425
585	0.00631134887
586	0.006301985295
587	0.006285265621
588	0.006276015515
589	0.006267321396
590	0.006252135648
591	0.00624274123
592	0.006230733956
593	0.006215202206
594	0.006199668179
595	0.006185760865
596	0.006169832278
597	0.006159817967
598	0.00615064835
599	0.006137746512
600	0.006123344133
601	0.006108931709
602	0.006096438402
603	0.006080636934
604	0.006070006267
605	0.006059597014
606	0.006047908998
607	0.006031585673
608	0.006017642399
609	0.006008412449
610	0.005999289455
611	0.005988392649
612	0.005976720112
613	0.005965355816
614	0.00595465452
615	0.005942106922
616	0.005927938054
617	0.005914357793
618	0.005903451743
619	0.005894294338
620	0.005886483073
621	0.005870901895
622	0.00585687209
623	0.005842041876
624	0.005830522491
625	0.005813928708
626	0.005801773302
627	0.00578878094
628	0.005775214876
629	0.005764768159
630	0.005753420573
631	0.005744832885
632	0.005736963622
633	0.005722381801
634	0.005708178425
635	0.005697266884
636	0.00568573543
637	0.005677822784
638	0.005668053429
639	0.00565871379
640	0.005649176185
641	0.00563967565
642	0.005632264178
643	0.005621533142
644	0.005610546208
645	0.005596913288
646	0.005589817987
647	0.005579926593
648	0.005569865857
649	0.005559287539
650	0.00555174472
651	0.005544152037
652	0.005531796365
653	0.005523091038
654	0.00551111921
655	0.005503822283
656	0.005492170517
657	0.005480449655
658	0.005472711996
659	0.005460478794
660	0.005448366265
661	0.005437595476
662	0.005431126494
663	0.005423575416
664	0.005413003694
665	0.00540324003
666	0.005394373476
667	0.00538413432
668	0.005373231829
669	0.005364132025
670	0.005355431725
671	0.005346945025
672	0.005337317142
673	0.00532913156
674	0.005319316539
675	0.005310192037
676	0.005299839822
677	0.005290886482
678	0.005280652825
679	0.005271826301
680	0.005261359449
681	0.005252642453
682	0.005245489232
683	0.005235550227
684	0.005228900865
685	0.005218416842
686	0.005204156975
687	0.005193769952
688	0.005183622155
689	0.005171618856
690	0.005165414586
691	0.005156473954
692	0.005146809364
693	0.005137644295
694	0.00512905155
695	0.005117562553
696	0.005109675481
697	0.005101866039
698	0.005090179835
699	0.005081048027
700	0.005073095861
701	0.005065512138
702	0.005054792986
703	0.005045948414
704	0.005037436045
705	0.005029886869
706	0.005022345733
707	0.005016428193
708	0.005009184234
709	0.005005103431
710	0.004996076973
711	0.004990246694
712	0.004981749997
713	0.004975483143
714	0.004967151259
715	0.004960487061
716	0.004951889191
717	0.004943094523
718	0.004934425882
719	0.004925413413
720	0.004918798085
721	0.004911430275
722	0.004900793514
723	0.00489550805
724	0.00488729704
725	0.004880224685
726	0.004874412492
727	0.004867035794
728	0.004858261218
729	0.004849150503
730	0.004839973387
731	0.004834346961
732	0.004827216457
733	0.004818138495
734	0.00480966819
735	0.004799792242
736	0.004794333028
737	0.00478884254
738	0.004780227325
739	0.004772637447
740	0.004767515586
741	0.004761490627
742	0.004751196219
743	0.004742374289
744	0.004734874076
745	0.004726999267
746	0.004717943084
747	0.004710673282
748	0.004700881425
749	0.004692999307
750	0.004685464398
751	0.004678958709
752	0.004671415677
753	0.004661832025
754	0.004656653789
755	0.004649543317
756	0.004640538307
757	0.004632869293
758	0.004625125971
759	0.004617350409
760	0.004609892234
761	0.004601727238
762	0.00459475799
763	0.004585119324
764	0.00457694644
765	0.004570704029
766	0.004560410272
767	0.004553240034
768	0.004545408909
769	0.00453621556
770	0.004528018055
771	0.004521247813
772	0.004512529679
773	0.004504786341
774	0.004496424359
775	0.004491808733
776	0.004485847617
777	0.004479850617
778	0.004469514351
779	0.004462704834
780	0.004452697284
781	0.004447921061
782	0.00444221269
783	0.004432462082
784	0.004425663425
785	0.004419665654
786	0.004412461996
787	0.004405082511
788	0.004397698418
789	0.004390855308
790	0.004383200228
791	0.004376443241
792	0.00437015268
793	0.004362733542
794	0.004354651128
795	0.004347324138
796	0.004339370889
797	0.004331023001
798	0.004324216124
799	0.004316832353
